"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
b741a3f22e3c3652fe971c621c44c558;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:15:25.502000000;2012;2
51e244cb8f5eca779771c04ac0bed474;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:16:18.129000000;2012;2
da2c4774a3556b22a104039c686d6e6a;2009;1;GRADUAÇÃO;2000034;ESTATÍSTICA;ATIVO - FORMANDO;2012/12/14 17:20:47.782000000;2012;2
d66b1ef3f0f62788ca24bf769fbf197f;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:21:13.106000000;2012;2
948ee1a0f53e7285723face5e2c80ea2;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:22:11.639000000;2012;2
65086c174555d9171c832ec032b8a642;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:23:01.066000000;2012;2
78d7cdd15c59cfbcbc02207cf73ca8ad;2008;1;GRADUAÇÃO;2000012;CIÊNCIAS CONTÁBEIS;ATIVO;2012/12/14 17:23:51.583000000;2012;2
f996019cabf22d39cb6e10f92c24a41b;2007;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;ATIVO;2012/12/14 17:33:53.622000000;2012;2
d9d80b85f82f3170fdc80cd6543eba66;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:17.084000000;2012;2
387cc624967aadeb43ddf59cf1df349c;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:19.493000000;2012;2
20196602bd061eaaeb6116a562f20461;2007;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:24.901000000;2012;2
f6f2d360c53ef4fe3146af1c4b78167d;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:27.454000000;2012;2
5148e6cc68841e7faa477d5240b1aa90;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:30.048000000;2012;2
72c38a108f6a6ad4546345d719502617;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:34.686000000;2012;2
3340e313a42c5898e80bc1d722190e9e;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:41.366000000;2012;2
9945efc15701dc4189282d30f5a1e9d3;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:47.384000000;2012;2
15721a89ae199a067ef17fef75f95506;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:52.222000000;2012;2
fa68b90de2add028237487e71c532c32;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:54.522000000;2012;2
2d78d0e6dfba57d60fa45240251c31a2;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:57.339000000;2012;2
2f016d4df75e8cbe4daaa0216c507b98;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:43:59.955000000;2012;2
748925dd1bc7578edf33ba0485294b40;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:05.911000000;2012;2
c44831281a1fc9938142505e6428f3c9;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:10.778000000;2012;2
1b106602cedb012112a3c897f880f803;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:13.435000000;2012;2
5b97a32e333c3dd571f41ccfc22c459b;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:16.373000000;2012;2
7a4eb70e976acf0e2c5696cce8d2721b;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:18.821000000;2012;2
71d40858a12f1888fe14cb39fc62d30a;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:24.106000000;2012;2
120fd9e21506b070b39aa669c4c7dd0b;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:29.491000000;2012;2
572f8af055baccffd778c9918343fae1;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:34.506000000;2012;2
8ac61bd419ca4eef1298bfaa571c21ee;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:39.335000000;2012;2
8b9297d71bf6a5cd7afef60e989626f8;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:44.744000000;2012;2
4a81872aa76e6de5d4ebcb1fac7e6960;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:49.811000000;2012;2
32d3aed96cea7c735c9de5d2e7bd8f68;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:52.683000000;2012;2
49df90feb1d54f5265c745b6db621318;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:55.347000000;2012;2
d0c6f3d77924e900687cfea31c531958;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:44:57.840000000;2012;2
b65655641334bcbb27e29bcbcf1f73aa;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:02.865000000;2012;2
59ef1ca4c388fcda5aa0d9b5643f3186;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;ATIVO - FORMANDO;2012/12/14 17:45:08.761000000;2012;2
