"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
f1f294042dbfb10fdf383be8b9a4e834;2010;2;GRADUAÇÃO;2071220;ENGENHARIA DE PETRÓLEO;TRANCADO;2012/01/04 18:43:55.833000000;2012;1
a43275bbe7034459c0ae37b66e0c4609;2009;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:43:55.894000000;2012;1
01a67ad3e82dd6b06d11682f9e60032e;2011;1;GRADUAÇÃO;111635075;QUÍMICA;TRANCADO;2012/01/04 18:43:55.955000000;2012;1
1408149b6d913011d0861d8cddfb2fc3;2009;1;GRADUAÇÃO;111635047;FILOSOFIA;TRANCADO;2012/01/04 18:43:56.018000000;2012;1
b0738ec607ff3d62f4178d58899b8183;2010;1;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:56.080000000;2012;1
6e0a868944f0d59a6844cd4ad3bc7a6e;2010;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;TRANCADO;2012/01/04 18:43:56.196000000;2012;1
bb3eb041b109a8c09729bb0a34d63c3a;2010;2;GRADUAÇÃO;2000063;PEDAGOGIA;TRANCADO;2012/01/04 18:43:56.257000000;2012;1
a73399a8bcbc5f911d0bff8099a557e1;2007;1;GRADUAÇÃO;2000033;ENGENHARIA TÊXTIL;TRANCADO;2012/01/04 18:43:56.318000000;2012;1
7436098d670d143e7b740c7a00904dda;2011;1;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:56.379000000;2012;1
524f526d2054e59519183f02f5f94f1b;2009;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;TRANCADO;2012/01/04 18:43:56.439000000;2012;1
8522307ac58cdd393118bb6f0a1358fc;2009;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:43:56.498000000;2012;1
3ef833ee04430777669b878c67fd763f;2008;2;GRADUAÇÃO;2000121;ECOLOGIA;TRANCADO;2012/01/04 18:43:56.560000000;2012;1
ddc9fd9b7aaec26fb0f73699e5137959;2008;2;GRADUAÇÃO;2000032;ENGENHARIA QUÍMICA;TRANCADO;2012/01/04 18:43:56.623000000;2012;1
0707a127a5672f9c0a680be9463d1704;2010;2;GRADUAÇÃO;2071220;ENGENHARIA DE PETRÓLEO;TRANCADO;2012/01/04 18:43:56.683000000;2012;1
432c351dbcb5b4adeb6f59a318715bfd;2010;1;GRADUAÇÃO;111635057;HISTÓRIA;TRANCADO;2012/01/04 18:43:56.742000000;2012;1
292f5fe37d88c94d4067c33b6908fbf2;2009;2;GRADUAÇÃO;111635035;CIÊNCIAS BIOLÓGICAS;TRANCADO;2012/01/04 18:43:56.805000000;2012;1
5ab4557c275f1327b26803141c8168c3;2011;1;GRADUAÇÃO;7252420;SAÚDE COLETIVA;TRANCADO;2012/01/04 18:43:56.868000000;2012;1
3ec7baf45d0c5338d60ac572510fe9c6;2011;1;GRADUAÇÃO;2000015;CIÊNCIAS SOCIAIS;TRANCADO;2012/01/04 18:43:56.929000000;2012;1
411113882a5b3aad12b8888ba7f5d19e;2008;2;GRADUAÇÃO;2000058;NUTRIÇÃO;TRANCADO;2012/01/04 18:43:56.990000000;2012;1
d54e4e5aca93d0c3a8c83d7b395822bd;2008;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:43:57.055000000;2012;1
7088b7102b535efd64544e0977aebdb7;2007;1;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;TRANCADO;2012/01/04 18:43:57.120000000;2012;1
2215b1899a3628092c5ff37b673b9cfd;2011;2;GRADUAÇÃO;118881115;LETRAS - LÍNGUA PORTUGUESA E LITERATURAS;TRANCADO;2012/01/04 18:43:57.185000000;2012;1
ea3a060381f3dccf4173e1e060c224e2;2011;1;GRADUAÇÃO;2000158;TEATRO;TRANCADO;2012/01/04 18:43:57.248000000;2012;1
d2dade04825b51d45872a14641635cf7;2006;1;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;TRANCADO;2012/01/04 18:43:57.308000000;2012;1
333297aa600d294e26cbeae84f8b40b9;2009;2;GRADUAÇÃO;111635063;LETRAS;TRANCADO;2012/01/04 18:43:57.372000000;2012;1
731e8ae9234475b8c423f5f3cc2cc264;2010;2;GRADUAÇÃO;111635057;HISTÓRIA;TRANCADO;2012/01/04 18:43:57.434000000;2012;1
ba487a31374d627025957533e8fbcd2f;2010;1;GRADUAÇÃO;6633741;CIÊNCIAS ATUARIAIS;TRANCADO;2012/01/04 18:43:57.493000000;2012;1
16c342eb516335b59f5fde1018a829f8;2011;1;GRADUAÇÃO;111635075;QUÍMICA;TRANCADO;2012/01/04 18:43:57.553000000;2012;1
493a54806ac18eac9b383a5023f86315;2011;1;GRADUAÇÃO;6358080;ZOOTECNIA;TRANCADO;2012/01/04 18:43:57.615000000;2012;1
aaa8e8fdaf8269fd1c166cbc3bf68f7e;2010;1;GRADUAÇÃO;111635066;MATEMÁTICA;TRANCADO;2012/01/04 18:43:57.677000000;2012;1
585483393a1576bbf2be60a659402352;2008;1;GRADUAÇÃO;2000066;PSICOLOGIA;TRANCADO;2012/01/04 18:43:57.744000000;2012;1
347588993e7e7f9f54ea0673de95081c;2009;2;GRADUAÇÃO;10426760;GESTÃO DE POLÍTICAS PÚBLICAS;TRANCADO;2012/01/04 18:43:57.809000000;2012;1
54a001811bcfa7080720f4e21e2c16e1;2007;1;GRADUAÇÃO;2000025;ENGENHARIA CIVIL;TRANCADO;2012/01/04 18:43:57.876000000;2012;1
6f8b90ecdf1a05716c7ca5e1882a344a;2009;2;GRADUAÇÃO;2000046;HISTÓRIA;TRANCADO;2012/01/04 18:43:57.941000000;2012;1
43aa9324933d9a000a89ed3517b6b237;2006;1;GRADUAÇÃO;111635053;GEOGRAFIA;TRANCADO;2012/01/04 18:43:58.004000000;2012;1
24fbe61b50bf5b38dddd9269582ba6fb;2009;2;GRADUAÇÃO;10426760;GESTÃO DE POLÍTICAS PÚBLICAS;TRANCADO;2012/01/04 18:43:58.069000000;2012;1
ba7895f8809cf2ff271fda1f498b34f6;2010;1;GRADUAÇÃO;111635063;LETRAS;TRANCADO;2012/01/04 18:43:58.136000000;2012;1
9b86bc480fb4fcad2c2e59b622398f21;2007;1;GRADUAÇÃO;2000030;ENGENHARIA ELÉTRICA;TRANCADO;2012/01/04 18:43:58.201000000;2012;1
8b49372e28b30b1fabd91489bc7288fd;2008;1;GRADUAÇÃO;2000018;DIREITO;TRANCADO;2012/01/04 18:43:58.262000000;2012;1
1221b5ff0ff783d63ff493dbd979c500;2011;1;GRADUAÇÃO;6358080;ZOOTECNIA;TRANCADO;2012/01/04 18:43:58.322000000;2012;1
1f95f253a4f7bb6c7edd7cd901a858be;2009;1;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;TRANCADO;2012/01/04 18:43:58.388000000;2012;1
9d5c473d307ad9a7b87ab5003cc5d4b2;2009;2;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:58.456000000;2012;1
54cbfc9f6df17c88c01242e0c0ed3f4b;2011;1;GRADUAÇÃO;2000041;FÍSICA;TRANCADO;2012/01/04 18:43:58.538000000;2012;1
28be3bd64b3ac15a332a2c11a45118c8;2011;2;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:58.602000000;2012;1
303118343ed2e6106a344fa84f3477be;2009;1;GRADUAÇÃO;6633741;CIÊNCIAS ATUARIAIS;TRANCADO;2012/01/04 18:43:58.668000000;2012;1
f3ceff43f76d7b165f22e9207e20c35d;2009;1;GRADUAÇÃO;2000066;PSICOLOGIA;TRANCADO;2012/01/04 18:43:58.736000000;2012;1
b3c2e406e504661b9731df069e0aeda2;2010;1;GRADUAÇÃO;2000039;FARMÁCIA;TRANCADO;2012/01/04 18:43:58.795000000;2012;1
a8494142ffdf466ccc72b6313de2cdb7;2007;2;GRADUAÇÃO;111635035;CIÊNCIAS BIOLÓGICAS;TRANCADO;2012/01/04 18:43:58.857000000;2012;1
3165fe91bd0076e011658a2ba5555cde;2011;1;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:58.921000000;2012;1
e7123e1e8eb20b0ba2d6124b3dcecd51;2009;2;GRADUAÇÃO;2000059;ODONTOLOGIA;TRANCADO;2012/01/04 18:43:58.981000000;2012;1
e22bf24c9931dc8479fddabff91b4ba7;2005;1;GRADUAÇÃO;2000011;CIÊNCIAS CONTÁBEIS;TRANCADO;2012/01/04 18:43:59.046000000;2012;1
08757495ac42ad5039d0dd62f32737a3;2011;1;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:43:59.108000000;2012;1
f2e24ceb84ea2d4da9b995e6de437566;2009;1;GRADUAÇÃO;2000058;NUTRIÇÃO;TRANCADO;2012/01/04 18:43:59.169000000;2012;1
c5c58b83589297a5c494b0dc3c9f0d54;2007;1;GRADUAÇÃO;2000063;PEDAGOGIA;TRANCADO;2012/01/04 18:43:59.230000000;2012;1
d16bdf18a7d2c0c5ee31c8efff6c847a;2009;1;GRADUAÇÃO;2000043;GEOGRAFIA;TRANCADO;2012/01/04 18:43:59.290000000;2012;1
9ce75a028ae36fb2e490ab511b5b1141;2010;1;GRADUAÇÃO;2000025;ENGENHARIA CIVIL;TRANCADO;2012/01/04 18:43:59.351000000;2012;1
9246aea0a2fa97a4aef787d69044a3f8;2011;2;GRADUAÇÃO;2000002;ADMINISTRAÇÃO;TRANCADO;2012/01/04 18:43:59.413000000;2012;1
775ea88138595f723e46b31de1d8e272;2011;2;GRADUAÇÃO;2000054;MATEMÁTICA;TRANCADO;2012/01/04 18:43:59.475000000;2012;1
2525523826fb87090a670dad860a403d;2011;2;GRADUAÇÃO;2000068;SERVIÇO SOCIAL;TRANCADO;2012/01/04 18:43:59.539000000;2012;1
30e89475f0a34617986f4e1a8bc7ed75;2008;2;GRADUAÇÃO;2000031;ENGENHARIA MECÂNICA;TRANCADO;2012/01/04 18:43:59.601000000;2012;1
7fc429f7cf1539635e7a95f950a00bb9;2010;1;GRADUAÇÃO;2000066;PSICOLOGIA;TRANCADO;2012/01/04 18:43:59.663000000;2012;1
9c73efdaf366b94bb910ca39fef2d0e8;2011;1;GRADUAÇÃO;2000063;PEDAGOGIA;TRANCADO;2012/01/04 18:43:59.725000000;2012;1
198a50f1ddda8519ce1e288f8628fbb1;2011;1;GRADUAÇÃO;2000009;CIÊNCIAS BIOLÓGICAS;TRANCADO;2012/01/04 18:43:59.787000000;2012;1
8705055417a966872a5663c6b18e09ca;2010;1;GRADUAÇÃO;111635047;FILOSOFIA;TRANCADO;2012/01/04 18:43:59.917000000;2012;1
250e267c9b45c787199b8530f5d8c5a6;2009;1;GRADUAÇÃO;2000032;ENGENHARIA QUÍMICA;TRANCADO;2012/01/04 18:43:59.981000000;2012;1
b21bdfd4ada1bbcd2e4f5699b87bce0b;2009;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:44:00.043000000;2012;1
7bb0a17893eac2f88d35c630ec573b26;2010;2;GRADUAÇÃO;2000033;ENGENHARIA TÊXTIL;TRANCADO;2012/01/04 18:44:00.104000000;2012;1
0233612349e350907745e90a70628089;2010;1;GRADUAÇÃO;2000054;MATEMÁTICA;TRANCADO;2012/01/04 18:44:00.163000000;2012;1
4ab32b8e9c22f91cdeb20da4d1f22bb2;2011;2;GRADUAÇÃO;10426760;GESTÃO DE POLÍTICAS PÚBLICAS;TRANCADO;2012/01/04 18:44:00.224000000;2012;1
95ea48ea25732a3fd39150d3daeb53a4;2010;1;GRADUAÇÃO;111635066;MATEMÁTICA;TRANCADO;2012/01/04 18:44:00.281000000;2012;1
084590df7b7c7076fd4489adc2b961d8;2010;1;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:44:00.335000000;2012;1
745d5cbb5e8cd10c5dea59b2f3ae7487;2009;2;GRADUAÇÃO;2000063;PEDAGOGIA;TRANCADO;2012/01/04 18:44:00.393000000;2012;1
d996bb6f7df39d0e7697cbee2e675141;2003;2;GRADUAÇÃO;111635035;CIÊNCIAS BIOLÓGICAS;TRANCADO;2012/01/04 18:44:00.449000000;2012;1
1f19dbf4356cfcf0ec91fd6f0cf8e093;2008;1;GRADUAÇÃO;2000067;QUÍMICA;TRANCADO;2012/01/04 18:44:00.503000000;2012;1
1ffc12f02bf74ad77115e533ded494f3;2006;1;GRADUAÇÃO;111635075;QUÍMICA;TRANCADO;2012/01/04 18:44:00.561000000;2012;1
1d64310d0b67f4a377cb7ba4d136f4c7;2010;2;GRADUAÇÃO;10320810;CIÊNCIAS E TECNOLOGIA;TRANCADO;2012/01/04 18:44:00.620000000;2012;1
da5d435ad450c80e4d6c6b076d433bfb;2003;1;GRADUAÇÃO;2000031;ENGENHARIA MECÂNICA;TRANCADO;2012/01/04 18:44:00.680000000;2012;1
ce93372e164376401f5fec6ba5f35cb6;2009;1;GRADUAÇÃO;111635057;HISTÓRIA;TRANCADO;2012/01/04 18:44:00.741000000;2012;1
92c326147b9450fc8b2748f58fd7d086;2010;2;GRADUAÇÃO;111635063;LETRAS;TRANCADO;2012/01/04 18:44:00.799000000;2012;1
e53336e9b6301f37c583b39c1f53eeb1;2011;1;GRADUAÇÃO;2000034;ESTATÍSTICA;TRANCADO;2012/01/04 18:44:00.863000000;2012;1
69df75f821d3f6ff88013c7e3ab20abe;2011;2;GRADUAÇÃO;2576623;ENGENHARIA DE AQUICULTURA;TRANCADO;2012/01/04 18:44:00.925000000;2012;1
3b4a870fd789bc6267b0e53ae299b3fc;2011;2;GRADUAÇÃO;2000033;ENGENHARIA TÊXTIL;TRANCADO;2012/01/04 18:44:00.990000000;2012;1
896c21f60d769afe71e17c2555eaf6d5;2010;2;GRADUAÇÃO;2000029;ENGENHARIA DE PRODUÇÃO;TRANCADO;2012/01/04 18:44:01.052000000;2012;1
b6b4cdbecc9e9819792ecda0253e70d9;2009;2;GRADUAÇÃO;2000016;COMUNICAÇÃO SOCIAL;TRANCADO;2012/01/04 18:44:01.116000000;2012;1
4b16efe35d75c77571fe157456903a21;2010;2;GRADUAÇÃO;10426760;GESTÃO DE POLÍTICAS PÚBLICAS;TRANCADO;2012/01/04 18:44:01.179000000;2012;1
ebc6efa6d8c50bd69ca762f5fae7fb92;2011;2;GRADUAÇÃO;2000122;BIOMEDICINA;TRANCADO;2012/01/04 18:44:01.244000000;2012;1
